,Season,Seed_Team_ID_H,Seed_Team_ID_L,Team_ID_L,Team_ID_H,Higher_Seed,Lower_Seed,Did_Higher_Seed_Win,High_Seed_Win_Percentage,Frequency_of_Seed_Matchup
1330,2006,2,15,1335,1400,2,15,1,0.9428571428571428,140
1331,2006,4,1,1181,1261,1,4,0,0.7301587301587301,63
1332,2006,4,13,1233,1261,4,13,1,0.7928571428571428,140
1333,2006,6,2,1400,1452,2,6,1,0.7741935483870968,31
1334,2006,6,11,1356,1452,6,11,1,0.6285714285714286,140
1335,2006,6,14,1322,1452,6,14,1,0.875,16
1336,2006,8,1,1181,1203,1,8,1,0.8,70
1337,2006,9,8,1203,1423,8,9,1,0.4857142857142857,140
1338,2006,10,7,1143,1301,7,10,0,0.6071428571428571,140
1339,2006,12,4,1261,1401,4,12,1,0.6842105263157895,38
1340,2006,12,5,1393,1401,5,12,0,0.6428571428571429,140
1341,2006,14,3,1234,1322,3,14,0,0.85,140
1342,2006,16,1,1181,1380,1,16,1,0.9928571428571429,140
1343,2006,1,9,1137,1272,1,9,1,0.9166666666666666,72
1344,2006,1,13,1133,1272,1,13,1,1.0,4
1345,2006,2,4,1261,1417,2,4,1,0.42857142857142855,7
1346,2006,2,1,1272,1417,1,2,0,0.5384615384615384,65
1347,2006,2,3,1211,1417,2,3,1,0.6071428571428571,56
1348,2006,2,10,1104,1417,2,10,1,0.64,50
1349,2006,2,15,1125,1417,2,15,1,0.9428571428571428,140
1350,2006,2,3,1196,1417,2,3,0,0.6071428571428571,56
1351,2006,4,13,1133,1242,4,13,0,0.7928571428571428,140
1352,2006,5,12,1245,1338,5,12,1,0.6428571428571429,140
1353,2006,5,13,1133,1338,5,13,0,0.8235294117647058,17
1354,2006,6,3,1211,1231,3,6,1,0.6111111111111112,72
1355,2006,7,10,1104,1266,7,10,0,0.6071428571428571,140
1356,2006,9,8,1116,1137,8,9,0,0.4857142857142857,140
1357,2006,11,6,1231,1361,6,11,1,0.6285714285714286,140
1358,2006,14,3,1211,1462,3,14,1,0.85,140
1359,2006,16,1,1272,1331,1,16,1,0.9928571428571429,140
1360,2006,1,3,1196,1437,1,3,0,0.6,35
1361,2006,1,4,1130,1437,1,4,1,0.7301587301587301,63
1362,2006,1,8,1112,1437,1,8,1,0.8,70
1363,2006,1,16,1284,1437,1,16,1,0.9928571428571429,140
1364,2006,2,7,1207,1326,2,7,0,0.6951219512195121,82
1365,2006,2,15,1172,1326,2,15,1,0.9428571428571428,140
1366,2006,5,12,1285,1305,5,12,0,0.6428571428571429,140
1367,2006,7,3,1196,1207,3,7,1,0.6,15
1368,2006,9,8,1112,1458,8,9,1,0.4857142857142857,140
1369,2006,10,7,1207,1320,7,10,1,0.6071428571428571,140
1370,2006,11,3,1196,1454,3,11,1,0.6530612244897959,49
1371,2006,11,6,1328,1454,6,11,0,0.6285714285714286,140
1372,2006,12,4,1130,1285,4,12,1,0.6842105263157895,38
1373,2006,13,4,1130,1334,4,13,1,0.7928571428571428,140
1374,2006,14,3,1196,1375,3,14,1,0.85,140
1375,2006,16,16,1214,1284,16,16,0,0.0,28
1376,2006,1,16,1107,1163,1,16,1,0.9928571428571429,140
1377,2006,3,11,1206,1314,3,11,0,0.6530612244897959,49
1378,2006,3,14,1293,1314,3,14,1,0.85,140
1379,2006,4,13,1102,1228,4,13,1,0.7928571428571428,140
1380,2006,5,1,1163,1449,1,5,1,0.8297872340425532,47
1381,2006,5,4,1228,1449,4,5,0,0.5540540540540541,74
1382,2006,5,12,1429,1449,5,12,1,0.6428571428571429,140
1383,2006,6,11,1206,1277,6,11,0,0.6285714285714286,140
1384,2006,7,2,1397,1455,2,7,0,0.6951219512195121,82
1385,2006,7,10,1371,1455,7,10,1,0.6071428571428571,140
1386,2006,7,11,1206,1455,7,11,0,0.0,4
1387,2006,8,1,1163,1246,1,8,1,0.8,70
1388,2006,9,8,1246,1412,8,9,1,0.4857142857142857,140
1389,2006,11,3,1196,1206,3,11,1,0.6530612244897959,49
1390,2006,11,1,1163,1206,1,11,0,0.5714285714285714,7
1391,2006,15,2,1397,1457,2,15,1,0.9428571428571428,140
1392,2007,1,2,1207,1314,1,2,0,0.5384615384615384,65
1393,2007,1,9,1277,1314,1,9,1,0.9166666666666666,72
1394,2007,1,16,1184,1314,1,16,1,0.9928571428571429,140
1395,2007,2,7,1130,1207,2,7,1,0.6951219512195121,82
1396,2007,2,15,1125,1207,2,15,1,0.9428571428571428,140
1397,2007,3,6,1435,1450,3,6,0,0.6111111111111112,72
1398,2007,3,14,1331,1450,3,14,1,0.85,140
1399,2007,4,13,1308,1400,4,13,1,0.7928571428571428,140
1400,2007,5,1,1314,1425,1,5,1,0.8297872340425532,47
1401,2007,5,4,1400,1425,4,5,0,0.5540540540540541,74
1402,2007,5,12,1116,1425,5,12,1,0.6428571428571429,140
1403,2007,6,2,1207,1435,2,6,1,0.7741935483870968,31
1404,2007,6,11,1203,1435,6,11,1,0.6285714285714286,140
1405,2007,9,8,1266,1277,8,9,0,0.4857142857142857,140
1406,2007,10,7,1130,1403,7,10,1,0.6071428571428571,140
1407,2007,1,2,1207,1326,1,2,1,0.5384615384615384,65
1408,2007,1,2,1272,1326,1,2,1,0.5384615384615384,65
1409,2007,1,16,1148,1326,1,16,1,0.9928571428571429,140
1410,2007,1,1,1196,1326,1,1,0,0.0,20
1411,2007,3,2,1272,1401,2,3,1,0.6071428571428571,56
1412,2007,3,6,1257,1401,3,6,1,0.6111111111111112,72
1413,2007,3,14,1335,1401,3,14,1,0.85,140
1414,2007,4,5,1397,1438,4,5,0,0.5540540540540541,74
1415,2007,4,13,1107,1438,4,13,1,0.7928571428571428,140
1416,2007,5,1,1326,1397,1,5,1,0.8297872340425532,47
1417,2007,5,12,1253,1397,5,12,1,0.6428571428571429,140
1418,2007,7,2,1272,1305,2,7,1,0.6951219512195121,82
1419,2007,7,10,1166,1305,7,10,1,0.6071428571428571,140
1420,2007,9,1,1326,1462,1,9,1,0.9166666666666666,72
1421,2007,9,8,1140,1462,8,9,0,0.4857142857142857,140
1422,2007,11,6,1257,1390,6,11,1,0.6285714285714286,140
1423,2007,15,2,1272,1317,2,15,1,0.9428571428571428,140
1424,2007,1,5,1139,1196,1,5,1,0.8297872340425532,47
1425,2007,2,7,1424,1458,2,7,0,0.6951219512195121,82
1426,2007,2,15,1394,1458,2,15,1,0.9428571428571428,140
1427,2007,3,1,1196,1332,1,3,1,0.6,35
1428,2007,3,14,1275,1332,3,14,1,0.85,140
1429,2007,4,5,1139,1268,4,5,0,0.5540540540540541,74
1430,2007,4,13,1172,1268,4,13,1,0.7928571428571428,140
1431,2007,7,3,1332,1424,3,7,1,0.6,15
1432,2007,7,10,1210,1424,7,10,1,0.6071428571428571,140
1433,2007,9,1,1196,1345,1,9,1,0.9166666666666666,72
1434,2007,9,8,1112,1345,8,9,0,0.4857142857142857,140
1435,2007,11,3,1332,1457,3,11,1,0.6530612244897959,49
1436,2007,11,6,1323,1457,6,11,0,0.6285714285714286,140
1437,2007,12,5,1139,1330,5,12,1,0.6428571428571429,140
1438,2007,16,1,1196,1238,1,16,1,0.9928571428571429,140
1439,2007,2,1,1196,1417,1,2,1,0.5384615384615384,65
1440,2007,2,1,1242,1417,1,2,0,0.5384615384615384,65
1441,2007,2,3,1338,1417,2,3,1,0.6071428571428571,56
1442,2007,2,7,1231,1417,2,7,1,0.6951219512195121,82
1443,2007,4,1,1242,1356,1,4,1,0.7301587301587301,63
1444,2007,4,13,1221,1356,4,13,1,0.7928571428571428,140
1445,2007,5,4,1356,1439,4,5,1,0.5540540540540541,74
1446,2007,5,12,1228,1439,5,12,1,0.6428571428571429,140
1447,2007,7,10,1211,1231,7,10,1,0.6071428571428571,140
1448,2007,8,1,1242,1246,1,8,1,0.8,70
1449,2007,9,8,1246,1437,8,9,1,0.4857142857142857,140
1450,2007,11,3,1338,1433,3,11,1,0.6530612244897959,49
1451,2007,11,6,1181,1433,6,11,0,0.6285714285714286,140
1452,2007,14,3,1338,1460,3,14,1,0.85,140
1453,2007,15,2,1417,1451,2,15,1,0.9428571428571428,140
1454,2007,16,1,1242,1310,1,16,1,0.9928571428571429,140
1455,2007,16,16,1197,1310,16,16,0,0.0,28
1456,2008,1,3,1257,1314,1,3,1,0.6,35
1457,2008,1,9,1116,1314,1,9,1,0.9166666666666666,72
1458,2008,1,16,1291,1314,1,16,1,0.9928571428571429,140
1459,2008,1,1,1242,1314,1,1,0,0.0,20
1460,2008,2,3,1257,1397,2,3,0,0.6071428571428571,56
1461,2008,2,7,1139,1397,2,7,1,0.6951219512195121,82
1462,2008,2,15,1110,1397,2,15,1,0.9428571428571428,140
1463,2008,3,14,1129,1257,3,14,1,0.85,140
1464,2008,4,1,1314,1450,1,4,1,0.7301587301587301,63
1465,2008,4,5,1323,1450,4,5,1,0.5540540540540541,74
1466,2008,5,12,1206,1323,5,12,1,0.6428571428571429,140
1467,2008,6,3,1257,1328,3,6,1,0.6111111111111112,72
1468,2008,8,9,1116,1231,8,9,0,0.4857142857142857,140
1469,2008,10,7,1139,1375,7,10,1,0.6071428571428571,140
1470,2008,11,6,1328,1386,6,11,1,0.6285714285714286,140
1471,2008,13,4,1450,1457,4,13,1,0.7928571428571428,140
1472,2008,16,16,1164,1291,16,16,0,0.0,28
1473,2008,1,10,1172,1242,1,10,1,0.8333333333333334,6
1474,2008,2,10,1172,1207,2,10,0,0.64,50
1475,2008,3,10,1172,1458,3,10,0,0.6923076923076923,13
1476,2008,3,11,1243,1458,3,11,1,0.6530612244897959,49
1477,2008,3,14,1168,1458,3,14,1,0.85,140
1478,2008,4,13,1373,1435,4,13,0,0.7928571428571428,140
1479,2008,6,11,1243,1425,6,11,0,0.6285714285714286,140
1480,2008,7,10,1172,1211,7,10,0,0.6071428571428571,140
1481,2008,8,1,1242,1424,1,8,1,0.8,70
1482,2008,8,9,1245,1424,8,9,1,0.4857142857142857,140
1483,2008,12,1,1242,1437,1,12,1,1.0,20
1484,2008,12,5,1155,1437,5,12,0,0.6428571428571429,140
1485,2008,12,13,1373,1437,12,13,1,0.75,12
1486,2008,15,2,1207,1420,2,15,1,0.9428571428571428,140
1487,2008,16,1,1242,1340,1,16,1,0.9928571428571429,140
1488,2008,1,1,1242,1272,1,1,0,0.0,20
1489,2008,2,1,1272,1400,1,2,1,0.5384615384615384,65
1490,2008,2,3,1390,1400,2,3,1,0.6071428571428571,56
1491,2008,2,7,1274,1400,2,7,1,0.6951219512195121,82
1492,2008,2,15,1122,1400,2,15,1,0.9428571428571428,140
1493,2008,3,6,1266,1390,3,6,1,0.6111111111111112,72
1494,2008,3,14,1165,1390,3,14,1,0.85,140
1495,2008,4,5,1277,1338,4,5,0,0.5540540540540541,74
1496,2008,4,13,1331,1338,4,13,1,0.7928571428571428,140
1497,2008,5,1,1272,1277,1,5,1,0.8297872340425532,47
1498,2008,6,11,1246,1266,6,11,1,0.6285714285714286,140
1499,2008,8,1,1272,1280,1,8,1,0.8,70
1500,2008,9,8,1280,1332,8,9,1,0.4857142857142857,140
1501,2008,10,7,1274,1388,7,10,1,0.6071428571428571,140
1502,2008,12,5,1277,1396,5,12,1,0.6428571428571429,140
1503,2008,16,1,1272,1426,1,16,1,0.9928571428571429,140
1504,2008,1,1,1272,1417,1,1,0,0.0,20
1505,2008,1,9,1401,1417,1,9,1,0.9166666666666666,72
1506,2008,1,16,1290,1417,1,16,1,0.9928571428571429,140
1507,2008,2,15,1125,1181,2,15,1,0.9428571428571428,140
1508,2008,3,1,1417,1462,1,3,1,0.6,35
1509,2008,3,6,1345,1462,3,6,1,0.6111111111111112,72
1510,2008,3,7,1452,1462,3,7,1,0.6,15
1511,2008,3,14,1208,1462,3,14,1,0.85,140
1512,2008,6,11,1124,1345,6,11,1,0.6285714285714286,140
1513,2008,7,2,1181,1452,2,7,0,0.6951219512195121,82
1514,2008,7,10,1112,1452,7,10,1,0.6071428571428571,140
1515,2008,9,8,1140,1401,8,9,0,0.4857142857142857,140
1516,2008,12,1,1417,1443,1,12,1,1.0,20
1517,2008,12,5,1179,1443,5,12,0,0.6428571428571429,140
1518,2008,12,13,1360,1443,12,13,1,0.75,12
1519,2008,13,4,1163,1360,4,13,0,0.7928571428571428,140
1520,2009,1,8,1329,1338,1,8,1,0.8,70
1521,2009,1,16,1190,1338,1,16,1,0.9928571428571429,140
1522,2009,2,15,1127,1181,2,15,1,0.9428571428571428,140
1523,2009,3,1,1338,1437,1,3,0,0.6,35
1524,2009,3,2,1181,1437,2,3,0,0.6071428571428571,56
1525,2009,3,6,1417,1437,3,6,1,0.6111111111111112,72
1526,2009,3,14,1110,1437,3,14,1,0.85,140
1527,2009,3,1,1314,1437,1,3,1,0.6,35
1528,2009,4,1,1338,1462,1,4,1,0.7301587301587301,63
1529,2009,4,12,1458,1462,4,12,1,0.6842105263157895,38
1530,2009,4,13,1340,1462,4,13,1,0.7928571428571428,140
1531,2009,7,2,1181,1400,2,7,1,0.6951219512195121,82
1532,2009,7,10,1278,1400,7,10,1,0.6071428571428571,140
1533,2009,9,8,1329,1397,8,9,1,0.4857142857142857,140
1534,2009,11,6,1417,1433,6,11,1,0.6285714285714286,140
1535,2009,12,5,1199,1458,5,12,0,0.6428571428571429,140
1536,2009,1,4,1211,1314,1,4,1,0.7301587301587301,63
1537,2009,1,8,1261,1314,1,8,1,0.8,70
1538,2009,1,2,1277,1314,1,2,1,0.5384615384615384,65
1539,2009,2,1,1314,1328,1,2,1,0.5384615384615384,65
1540,2009,2,10,1276,1328,2,10,1,0.64,50
1541,2009,2,15,1288,1328,2,15,1,0.9428571428571428,140
1542,2009,3,2,1328,1393,2,3,1,0.6071428571428571,56
1543,2009,3,6,1113,1393,3,6,1,0.6111111111111112,72
1544,2009,3,14,1372,1393,3,14,1,0.85,140
1545,2009,4,13,1103,1211,4,13,1,0.7928571428571428,140
1546,2009,8,9,1139,1261,8,9,1,0.4857142857142857,140
1547,2009,10,7,1155,1276,7,10,0,0.6071428571428571,140
1548,2009,11,6,1113,1396,6,11,1,0.6285714285714286,140
1549,2009,12,4,1211,1443,4,12,1,0.6842105263157895,38
1550,2009,12,5,1228,1443,5,12,0,0.6428571428571429,140
1551,2009,16,1,1314,1347,1,16,1,0.9928571428571429,140
1552,2009,1,12,1112,1257,1,12,1,1.0,20
1553,2009,2,1,1257,1277,1,2,0,0.5384615384615384,65
1554,2009,2,3,1242,1277,2,3,1,0.6071428571428571,56
1555,2009,2,1,1163,1277,1,2,0,0.5384615384615384,65
1556,2009,3,11,1173,1242,3,11,1,0.6530612244897959,49
1557,2009,4,13,1156,1448,4,13,0,0.7928571428571428,140
1558,2009,5,12,1112,1428,5,12,0,0.6428571428571429,140
1559,2009,6,11,1173,1452,6,11,0,0.6285714285714286,140
1560,2009,9,1,1257,1373,1,9,1,0.9166666666666666,72
1561,2009,9,8,1326,1373,8,9,0,0.4857142857142857,140
1562,2009,10,2,1277,1425,2,10,1,0.64,50
1563,2009,10,7,1130,1425,7,10,0,0.6071428571428571,140
1564,2009,13,12,1112,1156,12,13,1,0.75,12
1565,2009,14,3,1242,1295,3,14,1,0.85,140
1566,2009,15,2,1277,1352,2,15,1,0.9428571428571428,140
1567,2009,16,1,1257,1287,1,16,1,0.9928571428571429,140
1568,2009,16,16,1106,1287,16,16,0,0.0,28
1569,2009,1,16,1151,1163,1,16,1,0.9928571428571429,140
1570,2009,2,10,1268,1272,2,10,1,0.64,50
1571,2009,2,15,1169,1272,2,15,1,0.9428571428571428,140
1572,2009,3,1,1163,1281,1,3,1,0.6,35
1573,2009,3,2,1272,1281,2,3,0,0.6071428571428571,56
1574,2009,3,6,1266,1281,3,6,1,0.6111111111111112,72
1575,2009,3,14,1165,1281,3,14,1,0.85,140
1576,2009,4,5,1345,1449,4,5,0,0.5540540540540541,74
1577,2009,4,13,1280,1449,4,13,1,0.7928571428571428,140
1578,2009,5,1,1163,1345,1,5,1,0.8297872340425532,47
1579,2009,5,12,1320,1345,5,12,1,0.6428571428571429,140
1580,2009,9,1,1163,1401,1,9,1,0.9166666666666666,72
1581,2009,9,8,1140,1401,8,9,0,0.4857142857142857,140
1582,2009,10,7,1143,1268,7,10,0,0.6071428571428571,140
1583,2009,11,6,1266,1429,6,11,1,0.6285714285714286,140
1584,2010,1,12,1165,1246,1,12,1,1.0,20
1585,2010,1,16,1190,1246,1,16,1,0.9928571428571429,140
1586,2010,2,1,1246,1452,1,2,0,0.5384615384615384,65
1587,2010,2,10,1281,1452,2,10,1,0.64,50
1588,2010,2,11,1449,1452,2,11,1,0.875,16
1589,2010,2,15,1288,1452,2,15,1,0.9428571428571428,140
1590,2010,2,1,1181,1452,1,2,1,0.5384615384615384,65
1591,2010,3,14,1285,1307,3,14,1,0.85,140
1592,2010,4,12,1165,1458,4,12,0,0.6842105263157895,38
1593,2010,5,12,1165,1396,5,12,0,0.6428571428571429,140
1594,2010,9,1,1246,1448,1,9,1,0.9166666666666666,72
1595,2010,9,8,1400,1448,8,9,0,0.4857142857142857,140
1596,2010,10,7,1155,1281,7,10,0,0.6071428571428571,140
1597,2010,11,3,1307,1449,3,11,0,0.6530612244897959,49
1598,2010,11,6,1266,1449,6,11,0,0.6285714285714286,140
1599,2010,13,4,1458,1459,4,13,1,0.7928571428571428,140
1600,2010,1,3,1124,1181,1,3,1,0.6,35
1601,2010,1,8,1143,1181,1,8,1,0.8,70
1602,2010,1,16,1115,1181,1,16,1,0.9928571428571429,140
1603,2010,1,5,1139,1181,1,5,1,0.8297872340425532,47
1604,2010,2,10,1388,1437,2,10,0,0.64,50
1605,2010,2,15,1352,1437,2,15,1,0.9428571428571428,140
1606,2010,4,1,1181,1345,1,4,1,0.7301587301587301,63
1607,2010,5,4,1345,1401,4,5,1,0.5540540540540541,74
1608,2010,9,8,1143,1257,8,9,1,0.4857142857142857,140
1609,2010,10,3,1124,1388,3,10,1,0.6923076923076923,13
1610,2010,10,7,1350,1388,7,10,0,0.6071428571428571,140
1611,2010,11,3,1124,1330,3,11,1,0.6530612244897959,49
1612,2010,11,6,1323,1330,6,11,0,0.6285714285714286,140
1613,2010,12,5,1401,1429,5,12,1,0.6428571428571429,140
1614,2010,13,4,1345,1373,4,13,1,0.7928571428571428,140
1615,2010,14,3,1124,1358,3,14,1,0.85,140
1616,2010,16,16,1115,1457,16,16,0,0.0,28
1617,2010,2,10,1210,1326,2,10,1,0.64,50
1618,2010,4,13,1222,1268,4,13,1,0.7928571428571428,140
1619,2010,5,4,1268,1277,4,5,0,0.5540540540540541,74
1620,2010,5,5,1139,1277,5,5,0,0.0,1
1621,2010,6,2,1326,1397,2,6,0,0.7741935483870968,31
1622,2010,6,5,1277,1397,5,6,1,1.0,1
1623,2010,6,11,1361,1397,6,11,1,0.6285714285714286,140
1624,2010,6,14,1325,1397,6,14,1,0.875,16
1625,2010,7,10,1210,1329,7,10,0,0.6071428571428571,140
1626,2010,8,9,1320,1424,8,9,0,0.4857142857142857,140
1627,2010,9,1,1242,1320,1,9,0,0.9166666666666666,72
1628,2010,9,5,1277,1320,5,9,1,0.3333333333333333,3
1629,2010,12,5,1277,1308,5,12,1,0.6428571428571429,140
1630,2010,14,3,1207,1325,3,14,0,0.85,140
1631,2010,15,2,1326,1364,2,15,1,0.9428571428571428,140
1632,2010,16,1,1242,1250,1,16,1,0.9928571428571429,140
1633,2010,1,5,1139,1393,1,5,0,0.8297872340425532,47
1634,2010,1,8,1211,1393,1,8,1,0.8,70
1635,2010,2,5,1139,1243,2,5,0,0.0,5
1636,2010,2,7,1140,1243,2,7,1,0.6951219512195121,82
1637,2010,3,14,1324,1338,3,14,1,0.85,140
1638,2010,4,13,1293,1435,4,13,0,0.7928571428571428,140
1639,2010,6,2,1243,1462,2,6,1,0.7741935483870968,31
1640,2010,6,3,1338,1462,3,6,0,0.6111111111111112,72
1641,2010,6,11,1278,1462,6,11,1,0.6285714285714286,140
1642,2010,8,9,1199,1211,8,9,1,0.4857142857142857,140
1643,2010,10,7,1140,1196,7,10,1,0.6071428571428571,140
1644,2010,12,5,1139,1431,5,12,1,0.6428571428571429,140
1645,2010,13,5,1139,1293,5,13,1,0.8235294117647058,17
1646,2010,15,2,1243,1317,2,15,1,0.9428571428571428,140
1647,2010,16,1,1393,1436,1,16,1,0.9928571428571429,140
1648,2011,1,4,1246,1326,1,4,0,0.7301587301587301,63
1649,2011,1,8,1206,1326,1,8,1,0.8,70
1650,2011,2,4,1246,1314,2,4,0,0.42857142857142855,7
1651,2011,2,11,1266,1314,2,11,1,0.875,16
1652,2011,2,15,1254,1314,2,15,1,0.9428571428571428,140
1653,2011,3,11,1266,1393,3,11,0,0.6530612244897959,49
1654,2011,3,14,1232,1393,3,14,1,0.85,140
1655,2011,4,3,1163,1246,3,4,1,0.5714285714285714,7
1656,2011,5,4,1246,1452,4,5,1,0.5540540540540541,74
1657,2011,5,12,1155,1452,5,12,1,0.6428571428571429,140
1658,2011,6,11,1266,1462,6,11,0,0.6285714285714286,140
1659,2011,7,2,1314,1449,2,7,1,0.6951219512195121,82
1660,2011,7,10,1208,1449,7,10,1,0.6071428571428571,140
1661,2011,9,8,1206,1437,8,9,1,0.4857142857142857,140
1662,2011,12,12,1155,1412,12,12,0,0.0,3
1663,2011,13,4,1246,1343,4,13,1,0.7928571428571428,140
1664,2011,16,1,1326,1427,1,16,1,0.9928571428571429,140
1665,2011,16,16,1106,1427,16,16,0,0.0,28
1666,2011,1,5,1112,1181,1,5,0,0.8297872340425532,47
1667,2011,2,3,1163,1361,2,3,0,0.6071428571428571,56
1668,2011,2,15,1294,1361,2,15,1,0.9428571428571428,140
1669,2011,3,5,1112,1163,3,5,1,0.6666666666666666,3
1670,2011,3,6,1153,1163,3,6,1,0.6111111111111112,72
1671,2011,3,14,1137,1163,3,14,1,0.85,140
1672,2011,3,8,1139,1163,3,8,1,1.0,2
1673,2011,4,5,1112,1400,4,5,0,0.5540540540540541,74
1674,2011,4,13,1324,1400,4,13,1,0.7928571428571428,140
1675,2011,7,2,1361,1396,2,7,1,0.6951219512195121,82
1676,2011,7,10,1336,1396,7,10,1,0.6071428571428571,140
1677,2011,8,1,1181,1276,1,8,1,0.8,70
1678,2011,9,8,1276,1397,8,9,1,0.4857142857142857,140
1679,2011,11,6,1153,1281,6,11,1,0.6285714285714286,140
1680,2011,12,5,1112,1272,5,12,1,0.6428571428571429,140
1681,2011,16,1,1181,1214,1,16,1,0.9928571428571429,140
1682,2011,1,8,1139,1338,1,8,0,0.8,70
1683,2011,2,3,1140,1196,2,3,1,0.6071428571428571,56
1684,2011,2,8,1139,1196,2,8,0,0.2857142857142857,7
1685,2011,4,5,1243,1458,4,5,1,0.5540540540540541,74
1686,2011,4,8,1139,1458,4,8,0,0.4444444444444444,9
1687,2011,4,13,1125,1458,4,13,1,0.7928571428571428,140
1688,2011,6,11,1211,1385,6,11,0,0.6285714285714286,140
1689,2011,7,2,1196,1417,2,7,1,0.6951219512195121,82
1690,2011,7,10,1277,1417,7,10,1,0.6071428571428571,140
1691,2011,9,8,1139,1330,8,9,1,0.4857142857142857,140
1692,2011,11,3,1140,1211,3,11,1,0.6530612244897959,49
1693,2011,12,5,1243,1429,5,12,1,0.6428571428571429,140
1694,2011,14,3,1140,1459,3,14,1,0.85,140
1695,2011,15,2,1196,1364,2,15,1,0.9428571428571428,140
1696,2011,16,1,1338,1421,1,16,1,0.9928571428571429,140
1697,2011,16,16,1114,1421,16,16,0,0.0,28
1698,2011,1,9,1228,1242,1,9,1,0.9166666666666666,72
1699,2011,1,16,1131,1242,1,16,1,0.9928571428571429,140
1700,2011,2,10,1199,1323,2,10,0,0.64,50
1701,2011,2,15,1103,1323,2,15,1,0.9428571428571428,140
1702,2011,5,12,1350,1435,5,12,0,0.6428571428571429,140
1703,2011,7,10,1199,1401,7,10,0,0.6071428571428571,140
1704,2011,8,9,1228,1424,8,9,0,0.4857142857142857,140
1705,2011,11,8,1139,1433,8,11,1,1.0,1
1706,2011,11,1,1242,1433,1,11,0,0.5714285714285714,7
1707,2011,11,3,1345,1433,3,11,0,0.6530612244897959,49
1708,2011,11,6,1207,1433,6,11,0,0.6285714285714286,140
1709,2011,11,10,1199,1433,10,11,0,0.3333333333333333,3
1710,2011,11,11,1425,1433,11,11,0,0.0,13
1711,2011,12,1,1242,1350,1,12,1,1.0,20
1712,2011,12,13,1287,1350,12,13,1,0.75,12
1713,2011,13,4,1257,1287,4,13,0,0.7928571428571428,140
1714,2011,14,3,1345,1389,3,14,1,0.85,140
1715,2012,1,2,1326,1393,1,2,0,0.5384615384615384,65
1716,2012,1,8,1243,1393,1,8,1,0.8,70
1717,2012,2,6,1153,1326,2,6,1,0.7741935483870968,31
1718,2012,2,7,1211,1326,2,7,1,0.6951219512195121,82
1719,2012,2,15,1259,1326,2,15,1,0.9428571428571428,140
1720,2012,2,2,1242,1326,2,2,0,0.0,3
1721,2012,3,6,1153,1199,3,6,0,0.6111111111111112,72
1722,2012,4,1,1393,1458,1,4,1,0.7301587301587301,63
1723,2012,4,5,1435,1458,4,5,1,0.5540540540540541,74
1724,2012,4,13,1285,1458,4,13,1,0.7928571428571428,140
1725,2012,5,12,1217,1435,5,12,1,0.6428571428571429,140
1726,2012,9,8,1243,1379,8,9,1,0.4857142857142857,140
1727,2012,10,7,1211,1452,7,10,1,0.6071428571428571,140
1728,2012,11,6,1153,1400,6,11,1,0.6285714285714286,140
1729,2012,14,3,1199,1382,3,14,1,0.85,140
1730,2012,16,1,1393,1421,1,16,1,0.9928571428571429,140
1731,2012,1,2,1242,1314,1,2,0,0.5384615384615384,65
1732,2012,1,8,1166,1314,1,8,1,0.8,70
1733,2012,2,15,1178,1242,2,15,1,0.9428571428571428,140
1734,2012,3,14,1125,1207,3,14,1,0.85,140
1735,2012,5,12,1378,1396,5,12,0,0.6428571428571429,140
1736,2012,6,11,1301,1361,6,11,0,0.6285714285714286,140
1737,2012,7,10,1345,1388,7,10,0,0.6071428571428571,140
1738,2012,8,9,1104,1166,8,9,1,0.4857142857142857,140
1739,2012,10,2,1242,1345,2,10,1,0.64,50
1740,2012,11,2,1242,1301,2,11,1,0.875,16
1741,2012,11,3,1207,1301,3,11,0,0.6530612244897959,49
1742,2012,12,12,1143,1378,12,12,0,0.0,3
1743,2012,12,13,1325,1378,12,13,0,0.75,12
1744,2012,13,1,1314,1325,1,13,1,1.0,4
1745,2012,13,4,1276,1325,4,13,0,0.7928571428571428,140
1746,2012,16,1,1314,1436,1,16,1,0.9928571428571429,140
1747,2012,16,16,1249,1436,16,16,0,0.0,28
1748,2012,1,2,1242,1246,1,2,1,0.5384615384615384,65
1749,2012,1,3,1124,1246,1,3,1,0.6,35
1750,2012,1,4,1231,1246,1,4,1,0.7301587301587301,63
1751,2012,1,8,1235,1246,1,8,1,0.8,70
1752,2012,5,12,1433,1455,5,12,0,0.6428571428571429,140
1753,2012,6,11,1160,1424,6,11,0,0.6285714285714286,140
1754,2012,8,9,1163,1235,8,9,1,0.4857142857142857,140
1755,2012,10,3,1124,1462,3,10,1,0.6923076923076923,13
1756,2012,10,7,1323,1462,7,10,0,0.6071428571428571,140
1757,2012,10,15,1250,1462,10,15,1,1.0,5
1758,2012,11,3,1124,1160,3,11,1,0.6530612244897959,49
1759,2012,12,4,1231,1433,4,12,1,0.6842105263157895,38
1760,2012,13,4,1231,1308,4,13,1,0.7928571428571428,140
1761,2012,14,3,1124,1355,3,14,1,0.85,140
1762,2012,15,2,1181,1250,2,15,0,0.9428571428571428,140
1763,2012,16,1,1246,1443,1,16,1,0.9928571428571429,140
1764,2012,16,16,1290,1443,16,16,0,0.0,28
1765,2012,1,4,1257,1277,1,4,0,0.7301587301587301,63
1766,2012,1,16,1254,1277,1,16,1,0.9928571428571429,140
