,Season,Seed_H,Last Seed_H,Max Seed 5Y_H,Avg Seed 5Y_H,Avg Seed 5Y Weighted_H,Seed_L,Last Seed_L,Max Seed 5Y_L,Avg Seed 5Y_L,Avg Seed 5Y Weighted_L,Team_ID_L,Team_ID_H,Outcome,Unnamed: 0,Seed_Matchup_Probability
1702,2011,Z05,4.0,6,5.0,3.875532430062059,Z12,7.0,15,11.8,11.059157601942005,1350,1435,1,1702,0.3571428571428571
1703,2011,Z07,5.0,9,6.6,9.249881657730334,Z10,9.0,12,7.8,4.321817360858871,1199,1401,1,1703,0.3928571428571429
1704,2011,Z08,8.0,10,8.2,8.060577378723682,Z09,5.0,12,6.2,12.92948407365314,1228,1424,1,1704,0.5142857142857142
1705,2011,Z11b,11.0,13,11.6,10.876478947916512,Y08,5.0,9,6.8,9.37150967410492,1139,1433,1,1705,1.0
1706,2011,Z11b,11.0,13,11.6,10.876478947916512,Z01,1.0,3,1.4,3.2479886220214307,1242,1433,0,1706,0.5714285714285714
1707,2011,Z11b,11.0,13,11.6,10.876478947916512,Z03,4.0,9,5.4,4.999053482145549,1345,1433,0,1707,0.6530612244897959
1708,2011,Z11b,11.0,13,11.6,10.876478947916512,Z06,3.0,7,4.0,1.9342167730768376,1207,1433,0,1708,0.6285714285714286
1709,2011,Z11b,11.0,13,11.6,10.876478947916512,Z10,9.0,12,7.8,4.321817360858871,1199,1433,0,1709,0.3333333333333333
1710,2011,Z11b,11.0,13,11.6,10.876478947916512,Z11a,10.0,11,7.2,5.814008533483927,1425,1433,0,1710,0.5
1711,2011,Z12,7.0,15,11.8,11.059157601942005,Z01,1.0,3,1.4,3.2479886220214307,1242,1350,1,1711,1.0
1712,2011,Z12,7.0,15,11.8,11.059157601942005,Z13,16.0,16,14.5,15.977099323830203,1287,1350,0,1712,0.25
1713,2011,Z13,16.0,16,14.5,15.977099323830203,Z04,9.0,9,4.6,0.3809749628008745,1257,1287,0,1713,0.7928571428571428
1714,2011,Z14,15.0,15,13.666666666666666,11.825311954342695,Z03,4.0,9,5.4,4.999053482145549,1345,1389,1,1714,0.85
1715,2012,W01,3.0,5,2.6,0.7520113779785694,W02,1.0,8,2.8,1.6928537760365654,1326,1393,1,1715,0.4615384615384616
1716,2012,W01,3.0,5,2.6,0.7520113779785694,W08,5.0,11,7.2,1.2550876160812567,1243,1393,0,1716,0.2
1717,2012,W02,1.0,8,2.8,1.6928537760365654,W06,6.0,8,6.2,7.246095586312529,1153,1326,0,1717,0.22580645161290325
1718,2012,W02,1.0,8,2.8,1.6928537760365654,W07,11.0,11,7.4,8.062470414432584,1211,1326,0,1718,0.30487804878048785
1719,2012,W02,1.0,8,2.8,1.6928537760365654,W15,15.0,15,15.0,15.0,1259,1326,0,1719,0.05714285714285716
1720,2012,W02,1.0,8,2.8,1.6928537760365654,X02,1.0,3,1.6,0.8764789479165103,1242,1326,1,1720,0.5
1721,2012,W03,10.0,12,7.8,9.185991466516073,W06,6.0,8,6.2,7.246095586312529,1153,1199,1,1721,0.3888888888888888
1722,2012,W04,4.0,12,5.4,3.508282086302169,W01,3.0,5,2.6,0.7520113779785694,1393,1458,1,1722,0.7301587301587301
1723,2012,W04,4.0,12,5.4,3.508282086302169,W05,5.0,6,4.8,3.9370563266401915,1435,1458,0,1723,0.4459459459459459
1724,2012,W04,4.0,12,5.4,3.508282086302169,W13,14.0,16,14.0,11.628963584822305,1285,1458,0,1724,0.2071428571428572
1725,2012,W05,5.0,6,4.8,3.9370563266401915,W12,,12,12.0,12.0,1217,1435,0,1725,0.3571428571428571
1726,2012,W09,11.0,13,11.0,13.117647046621054,W08,5.0,11,7.2,1.2550876160812567,1243,1379,1,1726,0.4857142857142857
1727,2012,W10,5.0,10,6.0,1.563180357899143,W07,11.0,11,7.4,8.062470414432584,1211,1452,1,1727,0.6071428571428571
1728,2012,W11,4.0,11,6.4,8.309039259672337,W06,6.0,8,6.2,7.246095586312529,1153,1400,1,1728,0.6285714285714286
1729,2012,W14,12.0,14,13.0,12.01526711744653,W03,10.0,12,7.8,9.185991466516073,1199,1382,1,1729,0.85
1730,2012,W16,16.0,16,16.0,16.0,W01,3.0,5,2.6,0.7520113779785694,1393,1421,1,1730,0.9928571428571428
1731,2012,X01,2.0,2,1.2,0.9384761034218679,X02,1.0,3,1.6,0.8764789479165103,1242,1314,1,1731,0.4615384615384616
1732,2012,X01,2.0,2,1.2,0.9384761034218679,X08,10.0,12,9.2,10.24609558631253,1166,1314,0,1732,0.2
1733,2012,X02,1.0,3,1.6,0.8764789479165103,X15,12.0,15,12.333333333333334,9.881907322310376,1178,1242,0,1733,0.05714285714285716
1734,2012,X03,6.0,6,3.2,2.8774254657709615,X14,13.0,15,14.4,15.123521052083492,1125,1207,0,1734,0.15000000000000002
1735,2012,X05,7.0,12,8.0,4.5044960148843645,X12b,11.0,15,12.666666666666666,15.233065937899262,1378,1396,1,1735,0.3571428571428571
1736,2012,X06,2.0,13,8.6,11.555134845984865,X11,10.0,11,8.6,10.430667276046925,1301,1361,1,1736,0.37142857142857133
1737,2012,X07,10.0,14,10.2,9.999526741072776,X10,3.0,10,5.6,3.996213928582195,1345,1388,1,1737,0.3928571428571429
1738,2012,X08,10.0,12,9.2,10.24609558631253,X09,10.0,10,8.4,4.503549497029914,1104,1166,0,1738,0.5142857142857142
1739,2012,X10,3.0,10,5.6,3.996213928582195,X02,1.0,3,1.6,0.8764789479165103,1242,1345,1,1739,0.64
1740,2012,X11,10.0,11,8.6,10.430667276046925,X02,1.0,3,1.6,0.8764789479165103,1242,1301,1,1740,0.875
1741,2012,X11,10.0,11,8.6,10.430667276046925,X03,6.0,6,3.2,2.8774254657709615,1207,1301,0,1741,0.6530612244897959
1742,2012,X12b,11.0,15,12.666666666666666,15.233065937899262,X12a,8.0,12,8.4,6.935636549858515,1143,1378,0,1742,0.5
1743,2012,X12b,11.0,15,12.666666666666666,15.233065937899262,X13,14.0,14,13.2,12.999526741072774,1325,1378,1,1743,0.25
1744,2012,X13,14.0,14,13.2,12.999526741072774,X01,2.0,2,1.2,0.9384761034218679,1314,1325,1,1744,1.0
1745,2012,X13,14.0,14,13.2,12.999526741072774,X04,8.0,10,6.4,10.557974399548222,1276,1325,0,1745,0.7928571428571428
1746,2012,X16b,16.0,16,15.2,12.689540963545985,X01,2.0,2,1.2,0.9384761034218679,1314,1436,1,1746,0.9928571428571428
1747,2012,X16b,16.0,16,15.2,12.689540963545985,X16a,16.0,16,16.0,16.0,1249,1436,0,1747,0.5
1748,2012,Y01,4.0,11,5.0,0.19687653199370383,X02,1.0,3,1.6,0.8764789479165103,1242,1246,0,1748,0.4615384615384616
1749,2012,Y01,4.0,11,5.0,0.19687653199370383,Y03,3.0,11,6.25,11.680227010272109,1124,1246,0,1749,0.4
1750,2012,Y01,4.0,11,5.0,0.19687653199370383,Y04,8.0,8,6.4,7.001419776781677,1231,1246,0,1750,0.2698412698412699
1751,2012,Y01,4.0,11,5.0,0.19687653199370383,Y08,9.0,9,5.4,1.5646001346808196,1235,1246,0,1751,0.2
1752,2012,Y05,7.0,12,9.2,12.372929450886595,Y12,11.0,13,11.6,10.998580223218324,1433,1455,1,1752,0.3571428571428571
1753,2012,Y06,8.0,8,7.4,8.001419776781677,Y11,10.0,11,10.0,8.941176476689472,1160,1424,1,1753,0.37142857142857133
1754,2012,Y08,9.0,9,5.4,1.5646001346808196,Y09,3.0,9,3.6,0.6885944456915347,1163,1235,0,1754,0.5142857142857142
1755,2012,Y10,6.0,10,5.8,6.122574534229038,Y03,3.0,11,6.25,11.680227010272109,1124,1462,1,1755,0.6923076923076923
1756,2012,Y10,6.0,10,5.8,6.122574534229038,Y07,2.0,7,5.2,6.307146223963435,1323,1462,0,1756,0.6071428571428571
1757,2012,Y10,6.0,10,5.8,6.122574534229038,Y15,16.0,16,15.8,16.000473258927226,1250,1462,0,1757,0.0
1758,2012,Y11,10.0,11,10.0,8.941176476689472,Y03,3.0,11,6.25,11.680227010272109,1124,1160,1,1758,0.6530612244897959
1759,2012,Y12,11.0,13,11.6,10.998580223218324,Y04,8.0,8,6.4,7.001419776781677,1231,1433,1,1759,0.6842105263157895
1760,2012,Y13,12.0,14,13.0,13.0,Y04,8.0,8,6.4,7.001419776781677,1231,1308,1,1760,0.7928571428571428
1761,2012,Y14,,14,14.0,14.0,Y03,3.0,11,6.25,11.680227010272109,1124,1355,1,1761,0.85
1762,2012,Y15,16.0,16,15.8,16.000473258927226,Y02,1.0,2,1.6,0.9375295855674167,1181,1250,0,1762,0.9428571428571428
1763,2012,Y16b,12.0,16,12.4,11.93800284449464,Y01,4.0,11,5.0,0.19687653199370383,1246,1443,1,1763,0.9928571428571428
1764,2012,Y16b,12.0,16,12.4,11.93800284449464,Y16a,16.0,16,15.8,14.876005688989284,1290,1443,0,1764,0.5
1765,2012,Z01,10.0,10,4.6,4.878845242552639,Z04,4.0,9,4.2,9.8050165037152,1257,1277,1,1765,0.2698412698412699
1766,2012,Z01,10.0,10,4.6,4.878845242552639,Z16,15.0,16,14.666666666666666,12.882798584447514,1254,1277,0,1766,0.007142857142857118
1767,2012,Z03,11.0,11,6.4,5.693800293891016,Z07,2.0,10,4.6,11.050638831100501,1196,1266,1,1767,0.4
1768,2012,Z03,11.0,11,6.4,5.693800293891016,Z14a,3.0,14,8.0,7.180785618316591,1140,1266,0,1768,0.15000000000000002
1769,2012,Z04,4.0,9,4.2,9.8050165037152,Y01,4.0,11,5.0,0.19687653199370383,1246,1257,1,1769,0.7301587301587301
1770,2012,Z04,4.0,9,4.2,9.8050165037152,Z07,2.0,10,4.6,11.050638831100501,1196,1257,0,1770,0.6
1771,2012,Z04,4.0,9,4.2,9.8050165037152,Z13,10.0,15,12.8,13.061523896578132,1172,1257,0,1771,0.2071428571428572
1772,2012,Z05,3.0,12,6.6,12.745385642845969,Z04,4.0,9,4.2,9.8050165037152,1257,1307,1,1772,0.5540540540540541
1773,2012,Z05,3.0,12,6.6,12.745385642845969,Z12,12.0,13,12.0,13.184957415913383,1253,1307,0,1773,0.3571428571428571
1774,2012,Z06,13.0,14,11.8,14.188357761152199,Z03,11.0,11,6.4,5.693800293891016,1266,1293,1,1774,0.6111111111111112
1775,2012,Z06,13.0,14,11.8,14.188357761152199,Z11,14.0,14,11.25,9.753547790468543,1161,1293,0,1775,0.37142857142857133
1776,2012,Z09,9.0,10,8.8,10.124940828865169,Z01,10.0,10,4.6,4.878845242552639,1277,1387,1,1776,0.9166666666666666
1777,2012,Z09,9.0,10,8.8,10.124940828865169,Z08,12.0,12,5.0,1.4434453772334577,1272,1387,0,1777,0.4857142857142857
1778,2012,Z10,4.0,10,6.4,4.813535274556702,Z07,2.0,10,4.6,11.050638831100501,1196,1438,1,1778,0.6071428571428571
1779,2012,Z14b,13.0,14,13.4,14.062470414432585,Z14a,3.0,14,8.0,7.180785618316591,1140,1233,1,1779,0.5
1780,2012,Z15,,15,15.0,15.0,Z02,11.0,11,6.4,10.374822486595502,1281,1313,0,1780,0.9428571428571428
1781,2012,Z15,,15,15.0,15.0,Z07,2.0,10,4.6,11.050638831100501,1196,1313,1,1781,0.6666666666666666
1782,2013,W02,7.0,7,4.4,4.818267863828957,W03,3.0,11,5.8,11.805963021569651,1266,1274,1,1782,0.3928571428571429
1783,2013,W02,7.0,7,4.4,4.818267863828957,W07,9.0,12,7.4,4.322763878713323,1228,1274,0,1783,0.30487804878048785
1784,2013,W03,3.0,11,5.8,11.805963021569651,W06,8.0,9,7.0,4.567912947171399,1139,1266,0,1784,0.3888888888888888
1785,2013,W03,3.0,11,5.8,11.805963021569651,W14,13.0,15,13.0,9.626597290186178,1172,1266,0,1785,0.15000000000000002
1786,2013,W04,1.0,4,2.4,3.245622327385303,W01,4.0,8,5.2,8.311878813235692,1231,1393,0,1786,0.7301587301587301
1787,2013,W04,1.0,4,2.4,3.245622327385303,W03,3.0,11,5.8,11.805963021569651,1266,1393,0,1787,0.5714285714285714
1788,2013,W04,1.0,4,2.4,3.245622327385303,W12,12.0,12,9.2,7.8140085334839275,1143,1393,0,1788,0.3157894736842105
1789,2013,W04,1.0,4,2.4,3.245622327385303,W13,13.0,16,13.6,14.184098430807168,1285,1393,0,1789,0.2071428571428572
1790,2013,W04,1.0,4,2.4,3.245622327385303,X04,4.0,10,5.8,8.127307123501295,1276,1393,1,1790,0.5
1791,2013,W05,6.0,8,7.0,8.124467569937941,W12,12.0,12,9.2,7.8140085334839275,1143,1424,1,1791,0.3571428571428571
1792,2013,W06,8.0,9,7.0,4.567912947171399,W11,14.0,15,12.6,8.380974962800876,1137,1139,0,1792,0.37142857142857133
1793,2013,W07,9.0,12,7.4,4.322763878713323,W10,11.0,11,10.0,10.000000000000002,1160,1228,0,1793,0.3928571428571429
1794,2013,W09,5.0,11,7.4,7.243256032749175,W01,4.0,8,5.2,8.311878813235692,1231,1396,1,1794,0.9166666666666666
1795,2013,W09,5.0,11,7.4,7.243256032749175,W08,11.0,11,8.4,9.942735433766899,1301,1396,0,1795,0.4857142857142857
1796,2013,W15,13.0,15,12.2,7.440605823670104,W02,7.0,7,4.4,4.818267863828957,1274,1334,1,1796,0.9428571428571428
1797,2013,W16a,14.0,16,15.0,14.015267117446532,W01,4.0,8,5.2,8.311878813235692,1231,1241,1,1797,0.9928571428571428
1798,2013,W16b,16.0,16,15.0,15.061021758558912,W16a,14.0,16,15.0,14.015267117446532,1241,1254,1,1798,0.5
1799,2013,X02,3.0,6,3.2,6.372929450886597,X15,,15,15.0,15.0,1195,1207,1,1799,0.05714285714285716
1800,2013,X03,7.0,10,4.6,1.2001893444842833,X15,,15,15.0,15.0,1195,1196,0,1800,0.0
1801,2013,X04,4.0,10,5.8,8.127307123501295,X01,2.0,3,1.6,0.9375295855674167,1242,1276,0,1801,0.7301587301587301
1802,2013,X04,4.0,10,5.8,8.127307123501295,X03,7.0,10,4.6,1.2001893444842833,1196,1276,0,1802,0.5714285714285714
1803,2013,X04,4.0,10,5.8,8.127307123501295,Y01,4.0,9,3.8,3.6952200706726934,1257,1276,1,1803,0.7301587301587301
1804,2013,X05,12.0,12,10.0,10.941315656985221,X04,4.0,10,5.8,8.127307123501295,1276,1433,1,1804,0.5540540540540541
1805,2013,X05,12.0,12,10.0,10.941315656985221,X12,15.0,15,13.75,12.754493860586864,1103,1433,0,1805,0.3571428571428571
1806,2013,X06,7.0,7,4.4,6.24798862202143,X11,11.0,11,9.4,10.062470414432585,1278,1417,1,1806,0.37142857142857133
1807,2013,X07,6.0,11,7.4,1.1935637195031246,X10,2.0,10,5.4,6.245622327385302,1328,1361,0,1807,0.3928571428571429
1808,2013,X07,6.0,11,7.4,1.1935637195031246,X15,,15,15.0,15.0,1195,1361,1,1808,0.33333333333333337
1809,2013,X08,1.0,8,2.6,2.1206814985201365,X01,2.0,3,1.6,0.9375295855674167,1242,1314,1,1809,0.8
1810,2013,X09,9.0,12,7.0,1.4997634256121084,X08,1.0,8,2.6,2.1206814985201365,1314,1437,1,1810,0.4857142857142857
1811,2013,X11,11.0,11,9.4,10.062470414432585,X03,7.0,10,4.6,1.2001893444842833,1196,1278,1,1811,0.6530612244897959
1812,2013,X13,14.0,14,13.5,13.992366441276733,X04,4.0,10,5.8,8.127307123501295,1276,1355,1,1812,0.7928571428571428
1813,2013,X14,14.0,16,14.666666666666666,16.116755784483917,X03,7.0,10,4.6,1.2001893444842833,1196,1322,1,1813,0.85
1814,2013,X16,16.0,16,13.8,11.751538119051341,X01,2.0,3,1.6,0.9375295855674167,1242,1443,1,1814,0.9928571428571428
1815,2013,Y01,4.0,9,3.8,3.6952200706726934,Y02,2.0,2,1.6,0.9375295855674167,1181,1257,0,1815,0.4615384615384616
1816,2013,Y01,4.0,9,3.8,3.6952200706726934,Y08,11.0,14,10.6,14.43539986531918,1161,1257,0,1816,0.2
1817,2013,Y02,2.0,2,1.6,0.9375295855674167,Y07,8.0,10,8.2,10.126360605646845,1166,1181,0,1817,0.30487804878048785
1818,2013,Y02,2.0,2,1.6,0.9375295855674167,Y15,13.0,16,14.666666666666666,16.174242414588733,1107,1181,0,1818,0.05714285714285716
1819,2013,Y03,1.0,10,4.2,10.868433436002233,Y02,2.0,2,1.6,0.9375295855674167,1181,1277,1,1819,0.6071428571428571
1820,2013,Y03,1.0,10,4.2,10.868433436002233,Y06,8.0,12,5.8,12.869379953856683,1272,1277,0,1820,0.3888888888888888
1821,2013,Y04,9.0,10,8.2,8.940842398057995,Y12,9.0,12,6.8,2.3194510662227423,1332,1387,1,1821,0.3157894736842105
1822,2013,Y04,9.0,10,8.2,8.940842398057995,Y13,13.0,14,13.0,11.87553243006206,1308,1387,0,1822,0.2071428571428572
1823,2013,Y07,8.0,10,8.2,10.126360605646845,Y10,6.0,10,6.6,5.937529585567416,1153,1166,0,1823,0.3928571428571429
1824,2013,Y09,2.0,11,7.0,11.619971555053578,Y08,11.0,14,10.6,14.43539986531918,1161,1281,1,1824,0.4857142857142857
1825,2013,Y11b,7.0,11,9.6,10.18409843080717,Y06,8.0,12,5.8,12.869379953856683,1272,1388,1,1825,0.6285714285714286
1826,2013,Y11b,7.0,11,9.6,10.18409843080717,Y11a,13.0,15,12.75,11.754493860586864,1292,1388,0,1826,0.5
1827,2013,Y12,9.0,12,6.8,2.3194510662227423,Y01,4.0,9,3.8,3.6952200706726934,1257,1332,1,1827,1.0
1828,2013,Y12,9.0,12,6.8,2.3194510662227423,Y05,7.0,8,4.8,8.434926606391956,1329,1332,0,1828,0.6428571428571429
1829,2013,Y14,15.0,16,14.6,12.690960740327663,Y03,1.0,10,4.2,10.868433436002233,1277,1434,1,1829,0.85
1830,2013,Y16b,16.0,16,15.4,16.12352105208349,Y01,4.0,9,3.8,3.6952200706726934,1257,1299,1,1830,0.9928571428571428
1831,2013,Y16b,16.0,16,15.4,16.12352105208349,Y16a,16.0,16,16.0,16.0,1251,1299,0,1831,0.5
1832,2013,Z02,2.0,8,3.0,0.873166135425931,Z06,5.0,12,8.2,12.558447658475444,1112,1326,0,1832,0.22580645161290325
1833,2013,Z02,2.0,8,3.0,0.873166135425931,Z10,8.0,10,6.2,9.49503072618841,1235,1326,0,1833,0.36
1834,2013,Z02,2.0,8,3.0,0.873166135425931,Z15,14.0,15,14.0,12.87553243006206,1233,1326,0,1834,0.05714285714285716
1835,2013,Z03,5.0,12,6.4,2.3203975840771935,Z14,12.0,14,13.0,12.01526711744653,1217,1307,1,1835,0.15000000000000002
1836,2013,Z05,4.0,12,5.8,3.9957406696549698,Z12,9.0,12,7.4,2.256980651790159,1279,1458,1,1836,0.3571428571428571
1837,2013,Z07,7.0,7,5.4,1.4424988593790065,Z10,8.0,10,6.2,9.49503072618841,1235,1323,1,1837,0.3928571428571429
1838,2013,Z09,5.0,12,8.8,6.812588756702251,Y01,4.0,9,3.8,3.6952200706726934,1257,1455,1,1838,0.9166666666666666
1839,2013,Z09,5.0,12,8.8,6.812588756702251,Z01,7.0,11,6.2,11.438712677809761,1211,1455,0,1839,0.9166666666666666
1840,2013,Z09,5.0,12,8.8,6.812588756702251,Z02,2.0,8,3.0,0.873166135425931,1326,1455,0,1840,0.0
1841,2013,Z09,5.0,12,8.8,6.812588756702251,Z08,1.0,8,3.4,3.2432560327491746,1338,1455,0,1841,0.4857142857142857
1842,2013,Z09,5.0,12,8.8,6.812588756702251,Z13b,13.0,13,10.2,3.1916706837942224,1247,1455,0,1842,0.0
1843,2013,Z11,14.0,15,13.6,12.815428310265604,Z06,5.0,12,8.2,12.558447658475444,1112,1125,1,1843,0.6285714285714286
1844,2013,Z12,9.0,12,7.4,2.256980651790159,Z13b,13.0,13,10.2,3.1916706837942224,1247,1279,1,1844,0.25
1845,2013,Z13b,13.0,13,10.2,3.1916706837942224,Z04,8.0,11,6.0,4.997633705363873,1243,1247,0,1845,0.7928571428571428
1846,2013,Z13b,13.0,13,10.2,3.1916706837942224,Z13a,14.0,14,13.8,14.000473258927226,1129,1247,0,1846,0.5
1847,2013,Z14,12.0,14,13.0,12.01526711744653,Z06,5.0,12,8.2,12.558447658475444,1112,1217,1,1847,0.875
1848,2013,Z16,16.0,16,15.0,12.690014222473211,Z01,7.0,11,6.2,11.438712677809761,1211,1380,1,1848,0.9928571428571428
1849,2014,W01,10.0,10,5.8,3.5683862060986247,W04,3.0,10,4.6,0.319924325149968,1277,1438,1,1849,0.2698412698412699
1850,2014,W01,10.0,10,5.8,3.5683862060986247,W08,6.0,12,7.2,7.879791760407089,1272,1438,0,1850,0.2
1851,2014,W01,10.0,10,5.8,3.5683862060986247,W16,16.0,16,15.666666666666666,14.941622107758041,1157,1438,0,1851,0.007142857142857118
1852,2014,W02,9.0,9,5.0,9.436819642100858,W07,9.0,9,4.8,2.7515381190513435,1163,1437,1,1852,0.30487804878048785
1853,2014,W03,10.0,10,6.4,7.820634158465086,W07,9.0,9,4.8,2.7515381190513435,1163,1235,1,1853,0.4
1854,2014,W04,3.0,10,4.6,0.319924325149968,W07,9.0,9,4.8,2.7515381190513435,1163,1277,1,1854,0.6
1855,2014,W04,3.0,10,4.6,0.319924325149968,W12,14.0,14,12.666666666666666,11.884135477653222,1217,1277,0,1855,0.3157894736842105
1856,2014,W04,3.0,10,4.6,0.319924325149968,W13,13.0,15,13.4,15.247988622021433,1174,1277,0,1856,0.2071428571428572
1857,2014,W06,8.0,8,3.6,0.5054425327388153,W03,10.0,10,6.4,7.820634158465086,1235,1314,1,1857,0.6111111111111112
1858,2014,W08,6.0,12,7.2,7.879791760407089,W09,11.0,12,10.2,7.567439688244173,1203,1272,0,1858,0.5142857142857142
1859,2014,W10,11.0,11,7.6,0.007572252987051713,W07,9.0,9,4.8,2.7515381190513435,1163,1386,1,1859,0.6071428571428571
1860,2014,W11,5.0,11,8.8,10.308092741817887,W06,8.0,8,3.6,0.5054425327388153,1314,1344,1,1860,0.6285714285714286
1861,2014,W12,14.0,14,12.666666666666666,11.884135477653222,W05,10.0,10,6.8,5.753904413687471,1153,1217,0,1861,0.6428571428571429
1862,2014,W14,,14,14.0,14.0,W03,10.0,10,6.4,7.820634158465086,1235,1300,1,1862,0.85
1863,2014,W15,11.0,15,12.5,12.06007568844059,W02,9.0,9,5.0,9.436819642100858,1437,1454,1,1863,0.9428571428571428
1864,2014,X01,3.0,10,4.6,7.555134845984865,W07,9.0,9,4.8,2.7515381190513435,1163,1196,1,1864,0.1428571428571429
1865,2014,X01,3.0,10,4.6,7.555134845984865,X11,11.0,11,9.4,10.30667296503621,1173,1196,0,1865,0.4285714285714286
1866,2014,X01,3.0,10,4.6,7.555134845984865,X16a,15.0,16,15.0,12.691106926732145,1107,1196,0,1866,0.007142857142857118
1867,2014,X02,1.0,2,1.4,2.12352105208349,X15,16.0,16,15.333333333333334,14.942067738826612,1184,1242,0,1867,0.05714285714285716
1868,2014,X03,4.0,4,2.4,0.6914339992548884,X11,11.0,11,9.4,10.30667296503621,1173,1393,1,1868,0.3469387755102041
1869,2014,X04,6.0,7,4.8,7.127307123501294,X01,3.0,10,4.6,7.555134845984865,1196,1417,1,1869,0.7301587301587301
1870,2014,X04,6.0,7,4.8,7.127307123501294,X12,14.0,14,13.0,13.98473288255347,1372,1417,0,1870,0.3157894736842105
1871,2014,X04,6.0,7,4.8,7.127307123501294,X13,13.0,13,10.8,12.24704210416698,1409,1417,0,1871,0.2071428571428572
1872,2014,X05,5.0,12,8.8,12.49597724404286,X12,14.0,14,13.0,13.98473288255347,1372,1433,1,1872,0.3571428571428571
1873,2014,X06,2.0,6,2.6,2.05963086086923,X11,11.0,11,9.4,10.30667296503621,1173,1326,1,1873,0.37142857142857133
1874,2014,X09,8.0,9,4.4,0.44249885937900657,X01,3.0,10,4.6,7.555134845984865,1196,1338,1,1874,0.9166666666666666
1875,2014,X09,8.0,9,4.4,0.44249885937900657,X08,10.0,11,9.6,11.125414087792393,1160,1338,0,1875,0.4857142857142857
1876,2014,X10,3.0,11,6.6,11.681968710558937,X02,1.0,2,1.4,2.12352105208349,1242,1390,0,1876,0.64
1877,2014,X10,3.0,11,6.6,11.681968710558937,X07,3.0,12,6.0,5.241836255967498,1307,1390,0,1877,0.6071428571428571
1878,2014,X10,3.0,11,6.6,11.681968710558937,X11,11.0,11,9.4,10.30667296503621,1173,1390,1,1878,0.6666666666666667
1879,2014,X14,11.0,14,12.0,10.998663106794291,X03,4.0,4,2.4,0.6914339992548884,1393,1444,1,1879,0.85
1880,2014,X16b,16.0,16,16.0,16.0,X16a,15.0,16,15.0,12.691106926732145,1107,1291,1,1880,0.5
1881,2014,Y01,9.0,12,6.8,4.629436843749531,Y08,1.0,11,5.0,4.363937531269311,1246,1455,1,1881,0.2
1882,2014,Y01,9.0,12,6.8,4.629436843749531,Y16a,,16,16.0,16.0,1142,1455,0,1882,0.007142857142857118
1883,2014,Y02,4.0,10,5.6,3.7520113779785693,Y08,1.0,11,5.0,4.363937531269311,1246,1276,1,1883,0.7142857142857143
1884,2014,Y04,1.0,9,4.4,4.1822053950982685,Y08,1.0,11,5.0,4.363937531269311,1246,1257,1,1884,0.5555555555555556
1885,2014,Y05,4.0,10,7.4,9.309039259672339,Y04,1.0,9,4.4,4.1822053950982685,1257,1387,1,1885,0.5540540540540541
1886,2014,Y05,4.0,10,7.4,9.309039259672339,Y12a,8.0,12,10.2,11.24609558631253,1301,1387,0,1886,0.3571428571428571
1887,2014,Y07,11.0,11,7.4,3.3203975840771935,Y02,4.0,10,5.6,3.7520113779785693,1276,1400,1,1887,0.6951219512195121
1888,2014,Y07,11.0,11,7.4,3.3203975840771935,Y10,6.0,10,7.8,10.554661587057641,1113,1400,0,1888,0.3928571428571429
1889,2014,Y08,1.0,11,5.0,4.363937531269311,W07,9.0,9,4.8,2.7515381190513435,1163,1246,1,1889,0.5
1890,2014,Y08,1.0,11,5.0,4.363937531269311,Y09,4.0,9,5.6,8.433033570683053,1243,1246,0,1890,0.5142857142857142
1891,2014,Y11b,9.0,11,7.4,5.630383361603981,Y02,4.0,10,5.6,3.7520113779785693,1276,1397,1,1891,0.875
1892,2014,Y11b,9.0,11,7.4,5.630383361603981,Y06,7.0,11,5.4,11.867960177075007,1269,1397,0,1892,0.6285714285714286
1893,2014,Y11b,9.0,11,7.4,5.630383361603981,Y11a,3.0,11,7.2,10.617132001490225,1234,1397,0,1893,0.5
1894,2014,Y11b,9.0,11,7.4,5.630383361603981,Y14,15.0,15,14.5,14.992366441276733,1273,1397,0,1894,0.0
1895,2014,Y12b,10.0,12,7.6,5.752011377978569,Y12a,8.0,12,10.2,11.24609558631253,1301,1462,1,1895,0.5
1896,2014,Y13,12.0,14,12.6,14.186464725443297,Y04,1.0,9,4.4,4.1822053950982685,1257,1264,1,1896,0.7928571428571428
1897,2014,Y14,15.0,15,14.5,14.992366441276733,Y03,2.0,3,1.8,2.0615238965781324,1181,1273,0,1897,0.85
1898,2014,Y15,14.0,15,14.0,12.941176476689472,Y02,4.0,10,5.6,3.7520113779785693,1276,1459,1,1898,0.9428571428571428
1899,2014,Y16b,16.0,16,15.2,14.938476103421868,Y16a,,16,16.0,16.0,1142,1411,1,1899,0.5
1900,2014,Z02,5.0,5,3.8,3.9394226212763193,Y08,1.0,11,5.0,4.363937531269311,1246,1458,1,1900,0.7142857142857143
1901,2014,Z02,5.0,5,3.8,3.9394226212763193,Z01,6.0,12,6.8,4.5073355684477185,1112,1458,0,1901,0.5384615384615384
1902,2014,Z02,5.0,5,3.8,3.9394226212763193,Z06,3.0,11,6.2,2.504022755957138,1124,1458,0,1902,0.22580645161290325
1903,2014,Z02,5.0,5,3.8,3.9394226212763193,Z07,12.0,12,7.8,9.185991466516073,1332,1458,0,1903,0.30487804878048785
